method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model,Unnamed: 0
STGCN,0.1491424310216256,block,4,12,linear,50,0.947400152683258,202.58348727226257,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.9403724074363708,386.3749957084656,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.9505211710929872,158.8366060256958,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.937742292881012,413.9209110736847,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.9533671736717224,94.90368700027466,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.941920518875122,480.57840633392334,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.9516560435295104,91.08489394187929,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.9384796619415284,639.9493598937988,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.9553209543228148,127.31963062286376,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.939146876335144,615.6185033321381,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.951928436756134,131.4342076778412,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.9395933151245116,606.5793731212616,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.9506961703300476,93.36380553245544,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.9406262636184692,613.2907881736755,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.9544445872306824,92.21492266654968,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.938822865486145,639.0447516441345,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.954023540019989,105.63869118690492,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.9401084184646606,629.1024098396301,DCRNN,
STGCN,0.1491424310216256,block,4,12,linear,50,0.9515256881713868,98.81846499443054,DCRNN,
IT-STGCN,0.1491424310216256,block,4,12,linear,50,0.9384762048721312,619.8681135177612,DCRNN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9924526214599608,188.1765899658203,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9643790125846864,376.7018506526947,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9705587029457092,211.4864671230316,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9789936542510986,335.4065556526184,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9701769948005676,205.85199356079104,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.97702556848526,397.3104588985443,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9654061794281006,172.5993103981018,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9781306982040404,407.5809342861176,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.98791241645813,197.96797561645508,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9684016704559326,235.8839168548584,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9674657583236694,224.97487545013428,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9728559255599976,255.72463393211365,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9791180491447448,183.44612097740173,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9820606708526612,344.57245802879333,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9566174745559692,128.08811044692993,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.003616213798523,389.9536213874817,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9636440277099608,117.26197218894958,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9924778938293456,401.6852858066559,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9641888737678528,147.82244968414307,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9567217230796814,364.75542426109314,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9604036808013916,175.03990292549133,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9744046926498412,322.28429913520813,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9663676023483276,242.87009525299072,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9618718028068542,341.7012343406677,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,1.0289114713668823,127.43168425559998,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.0079858303070068,473.4883186817169,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9613803625106812,111.98174834251404,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9682199358940125,380.5731580257416,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,1.0006918907165527,212.8968811035156,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9598220586776732,253.6716594696045,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9882404208183287,242.7461338043213,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9553805589675904,334.5659673213959,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9545143842697144,179.23307394981384,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9920780062675476,438.4623558521271,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9969273805618286,106.64956188201904,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9666067361831664,432.0595767498016,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.960851788520813,183.69823145866397,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.00209641456604,285.9108328819275,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9978378415107728,208.5990455150604,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.0042098760604858,331.7115104198456,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9734792709350586,148.63563418388367,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.974397838115692,394.1951022148132,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9644782543182372,134.90161657333374,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9539856910705566,352.34231328964233,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9531261920928956,191.06268906593323,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.0422050952911377,270.2446298599243,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9832751750946044,217.6252782344818,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9693618416786194,371.33132815361023,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9545184373855592,186.26923370361328,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9749560356140136,427.8140313625336,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9699668288230896,180.71272230148315,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9830120205879213,362.1778776645661,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9700717926025392,227.5700325965881,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.0143606662750244,312.33103108406067,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9642274975776672,190.4523799419403,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.0086753368377686,434.756091594696,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.970970630645752,115.57540464401244,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.0046344995498655,437.5435626506805,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,0.9749317169189452,181.6235704421997,LRGCN,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,0.9666735529899596,339.25273418426514,LRGCN,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6348289251327517,136.18874621391296,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3746761083602903,340.4885811805725,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.505274534225464,97.35929703712463,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3878320455551147,251.08791947364807,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5428613424301147,149.84386587142944,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4605038166046145,298.3600745201111,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.4458383321762085,93.19225001335144,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4174957275390625,327.1981921195984,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.591118574142456,115.10934376716614,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.5314830541610718,298.8757140636444,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.3215411901474,96.1656768321991,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2959322929382324,289.82832407951355,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.497376561164856,124.08867835998537,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.254119038581848,297.9607183933258,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5445847511291504,111.14077496528624,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3075357675552368,298.58129954338074,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.548793911933899,121.04576778411864,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.420987248420715,330.6486828327179,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.81512451171875,69.94258570671082,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3794115781784058,267.1193106174469,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5510239601135254,133.85417890548706,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4948948621749878,292.4138345718384,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.4743921756744385,52.14163661003113,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.5227733850479126,308.99731063842773,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.4904916286468506,134.39298105239868,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.234784483909607,239.006840467453,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6841269731521606,53.314228773117065,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3847877979278564,359.46324396133423,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5020331144332886,126.76103520393372,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.1767175197601318,196.3088040351868,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.729579210281372,91.0032410621643,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3564561605453491,357.2518730163574,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5463610887527466,119.589946269989,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.292862892150879,183.23865509033203,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.2295103073120115,135.4725043773651,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.295455813407898,355.9190835952759,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.0060464143753052,92.39592742919922,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.5038697719573977,228.59762167930603,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.440253496170044,134.4808452129364,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.387231945991516,334.118204832077,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.3348979949951172,65.97047281265259,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.372700333595276,300.9968030452728,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6187747716903689,136.814679145813,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.226664423942566,258.9925894737244,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.812359094619751,96.112060546875,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3169512748718262,358.24361634254456,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.3300220966339111,113.79272723197936,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3443334102630615,255.7217602729797,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.682044267654419,132.89834856987,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4290392398834229,331.8867766857147,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.288748264312744,88.70682001113892,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2109999656677246,322.9076702594757,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5553778409957886,120.09950304031372,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2577016353607178,290.8936641216278,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.3497856855392456,108.65322184562685,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2998517751693726,316.554500579834,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.609585881233215,112.02735900878906,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.196580171585083,296.83373856544495,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5292057991027832,119.36240792274477,EvolveGCNH,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.415782809257507,287.89532375335693,EvolveGCNH,
STGCN,0.1491424310216256,block,4,2,linear,50,1.706690788269043,66.11744689941406,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2417453527450562,278.91285967826843,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6454960107803345,79.08539938926697,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.5384325981140137,213.3045699596405,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.7952944040298462,76.74555850028992,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.346477746963501,290.3684389591217,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.506253719329834,74.34466886520386,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3222569227218628,213.27624464035037,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5272458791732788,34.64986562728882,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2662291526794434,313.8714413642884,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5043052434921265,91.4439980983734,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4750980138778689,255.6172444820404,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5624033212661743,36.65125846862793,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.423874020576477,202.45701241493225,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,2.0050408840179443,101.746661901474,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3555923700332642,313.0778498649597,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.583769679069519,52.85301852226257,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.28657865524292,122.14906334877014,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6925173997879028,97.63531017303468,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3161766529083252,322.73135447502136,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5648469924926758,91.47934079170228,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3459628820419312,169.7204713821411,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6998522281646729,33.888750314712524,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3183091878890991,296.7467007637024,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.7454204559326172,88.28488039970398,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4264434576034546,250.4753086566925,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5164589881896973,41.3259162902832,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.302919626235962,223.32587504386905,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6435141563415527,97.77639269828796,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4564125537872314,296.9572343826294,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.49473774433136,45.563793897628784,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2476917505264282,175.9084906578064,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.812347650527954,89.50543546676636,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.5562845468521118,318.06562972068787,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.655725598335266,68.68896412849426,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4305024147033691,148.59666848182678,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5546971559524536,93.99384689331056,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.5355443954467771,310.0404386520386,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5543577671051023,86.30124258995056,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4372638463974,189.4505331516266,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5946367979049685,34.762535572052,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.2877442836761477,305.5694365501404,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5931544303894043,95.97560811042786,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3688219785690308,250.82336711883545,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.422982096672058,40.72087574005127,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.6556153297424316,244.8856499195099,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6726374626159668,80.9513521194458,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.30245041847229,192.9828097820282,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.522478699684143,36.30286455154419,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.395990252494812,220.45265865325928,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.588565230369568,76.84116172790527,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.260307550430298,208.11176347732544,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.8065105676651,36.411346673965454,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.1770856380462646,229.1004900932312,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.7067846059799194,80.88208746910095,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.4406354427337646,209.71513533592224,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.5385217666625977,33.881078481674194,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.3916233777999878,223.2242033481598,EvolveGCNO,
STGCN,0.1491424310216256,block,4,2,linear,50,1.6989428997039795,84.57495212554932,EvolveGCNO,
IT-STGCN,0.1491424310216256,block,4,2,linear,50,1.489730954170227,213.2659151554108,EvolveGCNO,
STGCN,0.1491424310216256,block,4,8,linear,50,0.9844015836715698,125.31889939308168,TGCN,
IT-STGCN,0.1491424310216256,block,4,8,linear,50,0.9816436767578124,560.563752412796,TGCN,
STGCN,0.1491424310216256,block,4,8,linear,50,0.981884241104126,106.71947526931764,TGCN,
IT-STGCN,0.1491424310216256,block,4,8,linear,50,0.9914134740829468,496.75298833847046,TGCN,
STGCN,0.1491424310216256,block,4,8,linear,50,1.0021225214004517,183.4572627544403,TGCN,
IT-STGCN,0.1491424310216256,block,4,8,linear,50,0.9779469966888428,448.92917227745056,TGCN,
STGCN,0.1491424310216256,block,4,8,linear,50,0.9945393800735474,232.1157653331757,TGCN,
IT-STGCN,0.1491424310216256,block,4,8,linear,50,0.9922199249267578,373.46063017845154,TGCN,
STGCN,0.1491424310216256,block,4,8,linear,50,0.981099545955658,198.70878982543945,TGCN,
IT-STGCN,0.1491424310216256,block,4,8,linear,50,0.9776489734649658,364.8039426803589,TGCN,
