,dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
202,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3954191207885742,450.8481228351593,GConvGRU
203,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.6492329835891724,479.84002351760864,GConvGRU
204,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9372671246528624,1093.0756468772888,GConvGRU
205,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9446088075637816,1149.8688569068909,GConvGRU
206,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0070552825927734,927.6818590164183,GConvGRU
207,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1156418323516846,918.8194768428802,GConvGRU
208,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9742344617843628,665.3254494667053,GConvGRU
209,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1236395835876465,714.3239946365356,GConvGRU
210,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.301801681518555,775.8983385562897,GConvGRU
211,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.52237868309021,720.4999177455902,GConvGRU
212,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.935190975666046,1317.409174203873,GConvGRU
213,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9429919123649596,1067.430451631546,GConvGRU
214,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0273772478103638,1050.6271467208862,GConvGRU
215,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1210274696350098,1107.027664422989,GConvGRU
216,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,1.0107189416885376,675.0570552349091,GConvGRU
217,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.105602145195007,664.5344870090485,GConvGRU
218,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.3897161483764648,725.6677892208099,GConvGRU
219,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.4647088050842283,802.0192306041718,GConvGRU
220,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9390976428985596,1390.496087551117,GConvGRU
221,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9463291168212892,1179.7559413909912,GConvGRU
222,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0210509300231934,1562.629676580429,GConvGRU
223,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.185775876045227,1099.0493071079254,GConvGRU
224,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9865384101867676,473.6007056236267,GConvGRU
225,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.113974690437317,763.3236186504364,GConvGRU
226,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.38980233669281,716.7993376255035,GConvGRU
227,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.602489709854126,685.4188897609711,GConvGRU
228,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.9363943338394164,1016.6615290641784,GConvGRU
229,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9443307518959044,1065.6464660167694,GConvGRU
230,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.0188614130020142,988.1553559303284,GConvGRU
231,monteGConvGRU,IT-STGCN,0.8,rand,4,12,linear,50,1.1357519626617432,1267.3382618427277,GConvGRU
232,monteGConvGRU,STGCN,0.3,rand,4,12,linear,50,0.9870952367782592,694.5551583766937,GConvGRU
233,monteGConvGRU,STGCN,0.5,rand,4,12,linear,50,1.1497920751571655,715.3836402893066,GConvGRU
234,monteGConvGRU,STGCN,0.7,rand,4,12,linear,50,1.2895864248275757,602.5787708759308,GConvGRU
235,monteGConvGRU,STGCN,0.8,rand,4,12,linear,50,1.5366084575653076,649.7104163169861,GConvGRU
236,monteGConvGRU,IT-STGCN,0.3,rand,4,12,linear,50,0.93846195936203,827.5576603412628,GConvGRU
237,monteGConvGRU,IT-STGCN,0.5,rand,4,12,linear,50,0.9443389773368835,930.251802444458,GConvGRU
238,monteGConvGRU,IT-STGCN,0.7,rand,4,12,linear,50,1.014592528343201,1194.667499780655,GConvGRU
