dataset,method,mrate,mtype,lags,nof_filters,inter_method,epoch,mse,calculation_time,model
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.4309213161468506,4.5563013553619385,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2471965551376345,4.868212699890137,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2583280801773071,4.044723272323608,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2411285638809204,6.217138290405273,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.3093944787979126,5.25438117980957,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2508573532104492,4.543847799301148,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.266489863395691,4.567782878875732,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.402637600898743,4.54344916343689,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.2986170053482056,4.38491153717041,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.226147174835205,5.599503993988037,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2090414762496948,5.511398553848267,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3262349367141724,5.286500453948975,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2277624607086182,5.218857049942017,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2705044746398926,4.458709716796875,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.3024377822875977,4.431574583053589,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.385027527809143,4.518047094345093,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.360458254814148,4.420748710632324,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1675959825515747,4.716120958328247,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.165042519569397,4.706621646881104,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2204145193099976,4.679184675216675,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2434056997299194,4.598921775817871,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.355281114578247,2.841954231262207,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2353665828704834,2.815559148788452,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3298434019088743,3.942659854888916,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.335010290145874,4.636438608169556,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2003533840179443,5.76638126373291,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.153503656387329,4.6239213943481445,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2471858263015747,6.2135279178619385,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.376821994781494,6.188695192337036,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.239102482795715,4.440208911895752,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2667567729949951,4.471063613891602,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.31971275806427,4.475194454193115,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3387430906295776,4.861490964889526,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1788772344589231,5.843538999557495,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.236328363418579,5.791355609893799,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2636468410491943,5.904871940612793,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2337512969970703,5.994703054428101,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2580580711364746,4.5489115715026855,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.3390014171600342,4.396820783615112,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.335205078125,4.5583655834198,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.489415168762207,4.684067487716675,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2229840755462646,5.948180675506592,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2149653434753418,6.022831201553345,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3046590089797974,5.786224126815796,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2278250455856323,5.573758840560913,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.1977219581604004,3.902054786682129,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.1877460479736328,3.5044913291931152,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3213609457015991,4.931918382644653,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3866946697235107,4.101933002471924,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2170131206512451,5.554463863372803,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2578271627426147,5.604102611541748,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.261281967163086,5.625730276107788,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.232322096824646,5.267619371414185,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2538657188415527,4.363374710083008,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.287503004074097,4.388335704803467,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.43559467792511,4.493297100067139,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3211703300476074,4.443994045257568,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1766304969787598,5.7006049156188965,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.192389965057373,5.647134065628052,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.324533462524414,5.613291501998901,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2529165744781494,5.586773872375488,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.278866171836853,2.96832537651062,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.256684184074402,3.6995866298675537,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.4735575914382937,3.76339602470398,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.284292459487915,4.093001127243042,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1962053775787354,6.195387840270996,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.1959035396575928,5.398159027099609,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3107222318649292,4.36005449295044,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2977725267410278,6.092001914978027,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.207163691520691,4.748877763748169,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2382280826568604,4.813604831695557,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.2895551919937134,4.754708051681519,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.2749773263931274,4.871135473251343,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1918479204177856,6.071129560470581,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.222626566886902,6.136277675628662,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.1896227598190308,6.450140237808228,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.1994439363479614,6.337454080581665,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.1978975534439087,4.60427713394165,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.265683889389038,4.232710361480713,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.4204119443893433,4.202852249145508,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.297462821006775,4.630640268325806,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2325600385665894,5.529263019561768,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.217293620109558,5.581874132156372,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2713855504989624,5.907876253128052,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.3141028881072998,6.173092365264893,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2702922821044922,4.4538092613220215,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2501291036605835,3.8513998985290527,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.2602540254592896,4.127972602844238,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.347037434577942,4.510794878005981,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1814603805541992,5.527668237686157,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.126358985900879,5.43299412727356,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.270607352256775,5.198298692703247,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.271207571029663,5.10814380645752,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2268342971801758,4.211669683456421,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2311346530914309,4.051461219787598,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3231308460235596,4.052002429962158,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3663069009780884,4.052093982696533,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.21644926071167,5.27425742149353,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2423847913742063,5.273645401000977,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2571121454238892,5.330290079116821,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.303496241569519,5.672382831573486,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2448891401290894,4.53899621963501,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2157189846038818,4.5343568325042725,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3669971227645874,4.470580339431763,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3064723014831543,3.1640701293945312,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.199366807937622,3.318483591079712,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2317451238632202,3.4270777702331543,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2770589590072632,6.171799182891846,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.3184442520141602,7.4350035190582275,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2599432468414309,5.634977579116821,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2535754442214966,5.92668890953064,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.2748032808303833,5.735559701919556,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.414286971092224,5.768638849258423,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1444066762924194,7.535746335983276,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.1442092657089231,7.570711135864258,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.222468614578247,7.53951358795166,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2803326845169067,7.642350673675537,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2714743614196775,6.29023551940918,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2489286661148071,6.587622404098511,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.5398683547973633,6.94397234916687,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.503544807434082,3.431889295578003,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.220235824584961,5.839136838912964,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.188430905342102,6.131579875946045,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3344775438308716,6.002535343170166,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2105880975723269,6.0631208419799805,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2484533786773682,4.914106130599976,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2628989219665527,4.858425140380859,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.273887038230896,4.883057594299316,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3218358755111694,4.864666938781738,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2381038665771484,3.3294684886932373,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2394481897354126,3.2449445724487305,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2629201412200928,3.3727378845214844,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2386996746063232,3.2333784103393555,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2763023376464844,2.560424327850342,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2144839763641355,2.631215810775757,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.335134983062744,2.609255790710449,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.298005223274231,2.646256446838379,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2086342573165894,3.2154629230499268,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2344825267791748,3.225148200988769,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3106094598770142,3.25954008102417,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2609944343566897,3.2967050075531006,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.266629338264465,2.574427366256714,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2654705047607422,2.512561321258545,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3999037742614746,2.55478572845459,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.31777024269104,2.620565176010132,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1627076864242554,7.691673994064331,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2120144367218018,7.253613471984863,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2773395776748655,5.299131155014038,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.295831322669983,9.252800703048706,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2626780271530151,5.55290961265564,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2711628675460815,5.231109142303467,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3524434566497805,5.281937122344971,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.4601585865020752,5.377234935760498,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2144371271133425,7.1446497440338135,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2055583000183103,6.793735027313232,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3282620906829834,6.932921648025513,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2592488527297974,7.434584140777588,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2664929628372192,5.849999189376831,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.244640231132507,4.198107957839966,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3684762716293335,3.562856912612915,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.411945104598999,3.474573850631714,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1724586486816406,6.000973463058472,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2665363550186155,6.1165971755981445,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.259625792503357,6.150838851928711,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.221734881401062,6.20331335067749,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2533890008926392,4.765826225280762,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.3246030807495115,4.781072616577148,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.460371017456055,4.778840780258179,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.378955364227295,4.779208421707153,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2586987018585205,3.318417549133301,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2068201303482056,3.349081039428711,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2732495069503784,3.3309128284454346,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.3095850944519043,3.344770193099976,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2272298336029053,5.851276159286499,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.182548999786377,5.257236003875732,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.420437216758728,4.3678367137908936,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3580023050308228,4.418950319290161,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2050833702087402,6.811039686203003,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2740418910980225,6.830713033676148,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2221806049346924,6.850337505340576,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2064032554626465,6.806011915206909,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.2664222717285156,5.346621513366699,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2571642398834229,5.521374464035034,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3183144330978394,5.569840908050537,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.33490788936615,5.594275951385498,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.246294617652893,7.543020725250244,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2258955240249634,7.368168354034424,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2978085279464722,4.6037421226501465,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.290355920791626,4.614326000213623,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.231318712234497,4.616611480712891,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.248384714126587,4.693235158920288,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.3522884845733645,4.706419944763184,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.4883358478546145,4.797126770019531,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1453419923782349,6.092114210128784,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.1498767137527466,6.019259452819824,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3421814441680908,6.095207691192627,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2214739322662354,6.162184715270996,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.305129885673523,2.480307340621948,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.249868631362915,2.6692707538604736,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.4253313541412354,2.721887350082397,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.311259627342224,2.6175999641418457,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2228108644485474,3.3027994632720947,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.190685749053955,3.3421998023986816,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3124536275863647,3.3390755653381348,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2438197135925293,3.4056601524353027,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.308825135231018,2.630714178085327,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.3361331224441528,2.6378636360168457,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.2423334121704102,2.6559624671936035,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3682379722595217,2.619755506515503,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.2171630859375,3.2734761238098145,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.1561659574508667,3.265654325485229,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.285659670829773,7.109945058822632,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2399306297302246,7.316728115081787,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.289219856262207,5.280416965484619,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.245802640914917,5.306695938110352,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.409555435180664,5.163947582244873,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3950920104980469,5.3143696784973145,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.1738560199737549,7.07545804977417,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2509918212890625,7.053407907485962,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.2449514865875244,7.1634907722473145,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.2509500980377195,7.018823862075806,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,linear,50.0,1.300068736076355,5.662827968597412,GCLSTM
pedalme,STGCN,0.3,rand,4,4.0,nearest,50.0,1.2552565336227417,5.9174721240997314,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,linear,50.0,1.336237907409668,6.153332233428955,GCLSTM
pedalme,STGCN,0.6,rand,4,4.0,nearest,50.0,1.3321818113327026,5.969519138336182,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,linear,50.0,1.182051420211792,4.906944274902344,GCLSTM
pedalme,IT-STGCN,0.3,rand,4,4.0,nearest,50.0,1.2503979206085205,5.753629922866821,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,linear,50.0,1.3450722694396973,5.886586427688599,GCLSTM
pedalme,IT-STGCN,0.6,rand,4,4.0,nearest,50.0,1.1992799043655396,6.033966064453125,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.176677942276001,4.665539264678955,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.2299675941467283,4.697938680648804,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.2216418981552124,6.038723707199097,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.2045351266860962,6.059517860412598,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.2086641788482666,4.730267286300659,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.2308192253112793,4.659989595413208,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.2003684043884275,6.016395092010498,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.1734391450881958,5.876619338989258,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.234248161315918,4.601706027984619,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.2625964879989624,3.524688243865967,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.1594946384429932,3.2693026065826416,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.193472146987915,3.286898136138916,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.2147074937820437,2.594705104827881,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.226649522781372,2.6303699016571045,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.1974663734436035,3.3139498233795166,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.2267799377441406,3.353883743286133,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.2053122520446775,2.6353137493133545,GCLSTM
pedalme,STGCN,0.2857142857142857,block,4,4.0,nearest,50.0,1.242514729499817,2.596299171447754,GCLSTM
pedalme,IT-STGCN,0.2857142857142857,block,4,4.0,linear,50.0,1.217585206031799,6.630610942840576,GCLSTM
